SK_ID_CURR,TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,TERM_MONTHS,INTEREST_RATE,DAYS_BIRTH,DAYS_EMPLOYED,EMPLOYMENT_STATUS,NAME_CONTRACT_TYPE,HOME_OWNERSHIP,LOAN_PURPOSE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_MONTHS_SINCE_LAST_DELINQUENCY,HAS_BUREAU_FILE,BUREAU_ACTIVE_LOANS,BUREAU_CLOSED_LOANS,BUREAU_TOTAL_DEBT,BUREAU_TOTAL_CREDIT_LIMIT,BUREAU_UTILIZATION,BUREAU_DPD_30_COUNT,BUREAU_DPD_60_COUNT,BUREAU_DPD_90_COUNT,BUREAU_INQUIRIES_6M,APPLICANT_SCENARIO
120580,0,87178.0,107596.0,9766.0,12,0.1607,-12727,-2790,Contract,Cash loan,Rent,vehicle,0.641,0.5723,0.4497,81.0,1,1.0,5.0,33302.0,104009.0,0.32018383024545954,0.0,1.0,0.0,1.0,prime_stable_low_leverage
120581,0,124474.0,375228.0,10471.0,48,0.1515,-17755,-9540,Contract,Auto loan,Family,medical,0.2648,0.1723,0.3233,4.0,1,4.0,3.0,53655.0,134259.0,0.39963801309409425,2.0,0.0,0.0,0.0,recent_delinquency
120582,1,109308.0,378522.0,33852.0,12,0.1324,-16619,-7800,Self-employed,Cash loan,Mortgage,home_improvement,0.5993,0.5021,0.5335,,1,0.0,1.0,0.0,19545.0,0.0,0.0,0.0,0.0,7.0,multiple_recent_inquiries
120583,0,122178.0,3062915.0,15334.0,300,0.035,-10240,-2340,Self-employed,Mortgage,Rent,vehicle,0.5759,0.6703,0.8112,11.0,1,8.0,2.0,474666.0,1182785.0,1.1652970090447157,0.0,1.0,0.0,0.0,high_bureau_utilization
120584,0,129043.0,404864.0,11591.0,60,0.2376,-17964,-9030,Salaried,Cash loan,Rent,debt_consolidation,0.4416,0.295,0.3203,,1,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,3.0,good_income_high_credit_amount
120585,0,202584.0,414647.0,10953.0,48,0.1216,-13773,-3600,Contract,Cash loan,Own,home_improvement,0.4837,0.5791,0.5229,,0,,,,,,,,,,thin_file_new_to_credit
120586,0,73957.0,104093.0,2860.0,48,0.1429,-10756,-480,Contract,Auto loan,Own,working_capital,0.316,0.2556,0.2335,,1,0.0,1.0,0.0,23732.0,0.0,0.0,0.0,0.0,1.0,young_short_employment
120587,0,165968.0,176902.0,15685.0,12,0.1161,-13382,-3240,Salaried,Cash loan,Family,home_improvement,0.7006,0.6869,0.7386,29.0,1,0.0,2.0,0.0,66586.0,0.0,1.0,0.0,0.0,1.0,prime_stable_low_leverage
120588,0,65761.0,127145.0,3697.0,48,0.1743,-15810,-10260,Salaried,Credit card,Own,working_capital,0.7931,0.8029,0.8665,,1,6.0,4.0,862609.0,2778352.0,1.1587423982190903,0.0,0.0,0.0,3.0,high_bureau_utilization
120589,0,51986.0,56849.0,1285.0,72,0.1765,-7906,0,Unemployed,Cash loan,Rent,vehicle,0.7855,0.6668,0.681,26.0,1,0.0,4.0,0.0,42909.0,0.0,1.0,0.0,0.0,2.0,prime_stable_low_leverage
120590,0,385438.0,1618326.0,37912.0,60,0.1431,-16558,-9900,Salaried,Cash loan,Rent,medical,0.5707,0.7274,0.5342,,1,1.0,3.0,30817.0,80709.0,0.38182854452415466,0.0,0.0,0.0,0.0,good_income_high_credit_amount
120591,0,51267.0,107590.0,2408.0,72,0.1725,-19258,-10170,Self-employed,Cash loan,Family,debt_consolidation,0.7338,0.853,0.9606,,1,5.0,6.0,245048.0,806811.0,1.222052085287069,0.0,0.0,0.0,3.0,high_bureau_utilization
120592,0,60562.0,48078.0,1386.0,60,0.2409,-16295,-8250,Salaried,Credit card,Family,debt_consolidation,0.7429,0.8107,0.7862,,0,,,,,,,,,,thin_file_new_to_credit
120593,0,85495.0,82625.0,2041.0,60,0.1672,-9377,-780,Salaried,Cash loan,Rent,working_capital,0.7043,0.6663,0.6613,,1,0.0,2.0,0.0,69668.0,0.0,0.0,0.0,0.0,5.0,multiple_recent_inquiries
120594,0,101640.0,151064.0,13191.0,12,0.0872,-10274,-2760,Salaried,Cash loan,Rent,home_improvement,0.8325,0.7725,0.8009,19.0,1,0.0,3.0,0.0,25465.0,0.0,1.0,0.0,0.0,0.0,prime_stable_low_leverage
120595,0,81632.0,263777.0,2787.0,180,0.0971,-19283,-10500,Salaried,Mortgage,Rent,debt_consolidation,0.5039,0.569,0.5373,,1,1.0,4.0,27300.0,101123.0,0.2699682564797326,0.0,0.0,0.0,1.0,mortgage_like_secured_low_risk
120596,0,132437.0,306619.0,11047.0,36,0.1775,-16217,-8430,Salaried,Cash loan,Rent,debt_consolidation,0.634,0.6009,0.6232,,0,,,,,,,,,,high_bureau_utilization
120597,1,191364.0,319777.0,7165.0,72,0.1728,-16931,-10290,Salaried,Cash loan,Rent,home_improvement,0.3307,0.3405,0.1845,,0,,,,,,,,,,thin_file_new_to_credit
120598,0,113116.0,155739.0,14064.0,12,0.151,-19901,-10710,Salaried,Cash loan,Own,vehicle,0.8452,0.7634,0.9148,,0,,,,,,,,,,thin_file_new_to_credit
120599,0,66796.0,88373.0,4175.0,24,0.1236,-14726,-4920,Self-employed,Auto loan,Family,other,,0.5787,0.4489,,1,1.0,3.0,55115.0,163411.0,0.33727839619119887,0.0,0.0,0.0,1.0,low_income_high_annuity_burden
120600,1,194312.0,2030930.0,19210.0,180,0.0783,-13129,-7170,Self-employed,Mortgage,Mortgage,medical,0.99,0.99,0.8674,34.0,1,0.0,5.0,0.0,66270.0,0.0,1.0,0.0,1.0,0.0,mortgage_like_secured_low_risk
120601,0,160627.0,695364.0,33289.0,24,0.137,-10503,-2850,Salaried,Cash loan,Rent,vehicle,0.8586,0.7504,0.9198,,1,1.0,0.0,36320.0,74689.0,0.48628312067372703,0.0,0.0,0.0,0.0,good_income_high_credit_amount
120602,0,127828.0,713152.0,17582.0,48,0.0851,-16121,-6870,Salaried,Cash loan,Rent,other,0.7796,0.8973,,,1,2.0,2.0,128974.0,207522.0,1.0381256692998508,0.0,0.0,0.0,1.0,high_bureau_utilization
120603,0,174658.0,289962.0,27087.0,12,0.2163,-9818,-150,Salaried,Credit card,Own,debt_consolidation,0.6404,0.5468,0.3582,,1,1.0,3.0,20741.0,55431.0,0.3741769046201584,0.0,0.0,0.0,0.0,young_short_employment
120604,0,98475.0,190165.0,5688.0,48,0.1902,-13627,-5700,Self-employed,Cash loan,Rent,home_improvement,0.4553,0.2838,0.2632,2.0,1,4.0,3.0,113476.0,143302.0,0.7918661288746842,1.0,0.0,0.0,1.0,recent_delinquency
120605,1,124549.0,335656.0,30232.0,12,0.146,-11500,-2490,Contract,Cash loan,Family,other,,0.4016,0.3832,2.0,1,0.0,3.0,0.0,32787.0,0.0,3.0,2.0,0.0,1.0,recent_delinquency
120606,0,115839.0,296983.0,10443.0,36,0.1601,-16509,-8880,Salaried,Auto loan,Rent,home_improvement,0.6784,0.81,0.7873,,0,,,,,,,,,,thin_file_new_to_credit
120607,0,106077.0,325610.0,15631.0,24,0.1398,-13797,-5520,Salaried,Cash loan,Mortgage,debt_consolidation,0.8931,0.8466,0.7154,,1,1.0,4.0,118532.0,158507.0,0.7478029361479304,0.0,0.0,0.0,3.0,prime_stable_low_leverage
120608,0,179469.0,1784556.0,17224.0,300,0.1079,-8006,0,Salaried,Mortgage,Own,working_capital,0.6994,0.8003,0.8735,,1,2.0,4.0,85563.0,224000.0,0.38197767857142856,0.0,0.0,0.0,1.0,prime_stable_low_leverage
120609,0,292947.0,419520.0,11576.0,48,0.1453,-21098,-13440,Self-employed,Auto loan,Own,other,0.8517,0.7797,0.7594,,1,2.0,1.0,51952.0,153640.0,0.33814110908617545,0.0,0.0,0.0,9.0,multiple_recent_inquiries
120610,0,115055.0,311229.0,8815.0,48,0.1597,-10039,-330,Unemployed,Cash loan,Rent,debt_consolidation,0.3181,0.4554,0.4328,41.0,1,1.0,2.0,33555.0,102844.0,0.32627085683170626,0.0,1.0,0.0,0.0,young_short_employment
120611,0,123333.0,162621.0,5777.0,36,0.1674,-10321,-1560,Salaried,Cash loan,Family,debt_consolidation,0.6824,0.6032,0.6022,,1,0.0,2.0,0.0,56730.0,0.0,0.0,0.0,0.0,6.0,multiple_recent_inquiries
120612,0,108203.0,156107.0,3829.0,60,0.164,-21780,-13950,Pensioner,Cash loan,Own,working_capital,0.349,0.3585,0.2471,2.0,1,3.0,8.0,252037.0,765605.0,0.3291997831780096,2.0,0.0,0.0,8.0,multiple_recent_inquiries
120613,1,219841.0,470666.0,22640.0,24,0.1419,-20374,-12840,Salaried,Auto loan,Family,vehicle,0.5373,0.5324,0.6347,3.0,1,4.0,4.0,93091.0,235559.0,0.3951918627604974,2.0,3.0,0.0,2.0,recent_delinquency
120614,0,127043.0,224660.0,5375.0,60,0.1525,-22862,-15120,Self-employed,Cash loan,Mortgage,working_capital,0.6262,0.5856,0.7244,49.0,1,1.0,3.0,19648.0,122022.0,0.16102014390847552,0.0,1.0,0.0,1.0,prime_stable_low_leverage
120615,0,157715.0,183692.0,4303.0,60,0.143,-16269,-9900,Salaried,Cash loan,Own,working_capital,,,,,1,0.0,4.0,0.0,14584.0,0.0,0.0,0.0,0.0,3.0,missing_external_score
120616,0,408728.0,1285178.0,61363.0,24,0.1344,-7670,-1260,Salaried,Auto loan,Own,debt_consolidation,0.478,0.5856,0.5927,,0,,,,,,,,,,thin_file_new_to_credit
120617,0,165430.0,833091.0,6040.0,240,0.0615,-14042,-7410,Salaried,Mortgage,Own,education,0.7257,0.795,0.6318,,1,4.0,4.0,1685645.0,3500000.0,0.4816128571428571,0.0,0.0,0.0,1.0,mortgage_like_secured_low_risk
120618,0,25749.0,59223.0,1639.0,48,0.1471,-11237,-4380,Unemployed,Credit card,Family,home_improvement,0.7777,0.9561,0.8585,,1,0.0,5.0,0.0,53852.0,0.0,0.0,0.0,0.0,0.0,prime_stable_low_leverage
120619,0,87156.0,286590.0,5776.0,72,0.1315,-14775,-8280,Salaried,Auto loan,Family,debt_consolidation,0.6225,0.6294,0.5261,1.0,1,1.0,4.0,11663.0,102341.0,0.11396214615843113,3.0,1.0,0.0,1.0,recent_delinquency
120620,0,136809.0,201958.0,6804.0,36,0.1299,-15669,-7650,Self-employed,Cash loan,Rent,debt_consolidation,0.5326,0.6068,0.5839,32.0,1,4.0,7.0,78372.0,270919.0,0.28928203632820143,0.0,1.0,0.0,0.0,low_income_high_annuity_burden
120621,0,328857.0,194874.0,9191.0,24,0.1219,-10156,0,Salaried,Auto loan,Mortgage,working_capital,0.99,0.8363,0.8378,,1,1.0,4.0,49333.0,68293.0,0.7223727175552399,0.0,0.0,0.0,5.0,multiple_recent_inquiries
120622,1,106286.0,247186.0,5284.0,72,0.1542,-14427,-5520,Salaried,Auto loan,Own,vehicle,0.9403,0.9868,0.99,,0,,,,,,,,,,high_bureau_utilization
120623,0,178367.0,349954.0,17554.0,24,0.1849,-13536,-4830,Contract,Cash loan,Mortgage,debt_consolidation,,,,,1,2.0,3.0,156486.0,303192.0,0.5161283938890208,0.0,0.0,0.0,3.0,missing_external_score
120624,0,143135.0,710209.0,16129.0,60,0.1292,-18818,-11250,Salaried,Cash loan,Own,medical,0.4455,0.6062,0.6315,,1,1.0,3.0,89239.0,397090.0,0.22473242841673172,0.0,0.0,0.0,1.0,good_income_high_credit_amount
120625,0,139455.0,208059.0,6479.0,36,0.0757,-10077,-450,Salaried,Cash loan,Mortgage,working_capital,0.2471,0.29,0.2458,53.0,1,2.0,0.0,69689.0,247842.0,0.2811831731506363,0.0,1.0,0.0,1.0,young_short_employment
120626,0,172831.0,2693218.0,28154.0,120,0.0469,-25252,-15930,Salaried,Mortgage,Rent,other,0.6433,0.7892,,,1,0.0,5.0,0.0,10834.0,0.0,0.0,0.0,0.0,1.0,good_income_high_credit_amount
120627,1,70169.0,155942.0,7668.0,24,0.1644,-10299,-1830,Salaried,Auto loan,Rent,debt_consolidation,0.698,,0.8009,27.0,1,1.0,1.0,108733.0,206851.0,0.5256585658275764,1.0,1.0,0.0,6.0,multiple_recent_inquiries
120628,0,242533.0,437446.0,12490.0,48,0.1641,-15067,-5880,Self-employed,Cash loan,Family,home_improvement,0.5788,0.4592,0.3596,,1,2.0,2.0,775432.0,1751123.0,0.44281983618512233,0.0,0.0,0.0,0.0,self_employed_income_volatility
120629,0,18000.0,35864.0,3307.0,12,0.1911,-16551,-7890,Unemployed,Cash loan,Rent,other,0.6208,0.6406,0.6777,,1,1.0,1.0,93043.0,239279.0,0.38884732885042145,0.0,0.0,0.0,9.0,multiple_recent_inquiries
120630,0,323051.0,655813.0,15315.0,60,0.1416,-20129,-11490,Salaried,Cash loan,Rent,debt_consolidation,0.6046,0.7328,0.6484,,0,,,,,,,,,,prime_stable_low_leverage
120631,0,193313.0,299918.0,9512.0,36,0.0882,-15626,-8130,Salaried,Cash loan,Mortgage,debt_consolidation,,0.7254,0.7768,,1,2.0,3.0,570008.0,1356396.0,0.4202371578801471,0.0,0.0,0.0,1.0,prime_stable_low_leverage
120632,0,65285.0,180311.0,4952.0,48,0.1428,-24318,-16200,Salaried,Auto loan,Rent,education,0.7964,0.837,,,1,3.0,1.0,379642.0,1177932.0,0.32229534472278537,0.0,0.0,0.0,1.0,prime_stable_low_leverage
120633,0,173583.0,255115.0,12941.0,24,0.1965,-20531,-12480,Salaried,Cash loan,Own,debt_consolidation,0.6941,0.7551,0.5044,,1,0.0,1.0,0.0,17288.0,0.0,0.0,0.0,0.0,0.0,low_income_high_annuity_burden
120634,0,133545.0,296257.0,10637.0,36,0.175,-18456,-10410,Self-employed,Cash loan,Rent,debt_consolidation,0.8525,0.8671,0.8869,,1,0.0,1.0,0.0,60017.0,0.0,0.0,0.0,0.0,3.0,self_employed_income_volatility
120635,0,268838.0,956031.0,21587.0,60,0.1266,-21806,-11340,Salaried,Cash loan,Rent,working_capital,0.5801,0.6954,0.6756,,1,0.0,2.0,0.0,96609.0,0.0,0.0,0.0,0.0,1.0,prime_stable_low_leverage
120636,0,75616.0,850811.0,9330.0,120,0.0573,-10687,-1170,Salaried,Mortgage,Rent,debt_consolidation,0.9646,0.99,0.9722,,1,0.0,4.0,0.0,18238.0,0.0,0.0,0.0,0.0,0.0,prime_stable_low_leverage
120637,0,122905.0,87300.0,1618.0,72,0.1001,-17589,-7350,Salaried,Cash loan,Family,working_capital,0.1953,0.2125,0.2209,3.0,1,2.0,1.0,43803.0,160957.0,0.27214100660424834,4.0,0.0,1.0,1.0,recent_delinquency
120638,0,126163.0,1533167.0,16634.0,240,0.1177,-15824,-7050,Salaried,Mortgage,Own,medical,0.5185,0.4154,0.3445,,0,,,,,,,,,,prime_stable_low_leverage
120639,0,159443.0,255850.0,8399.0,36,0.1119,-13226,-4920,Salaried,Auto loan,Own,working_capital,0.5143,0.4895,0.6462,81.0,1,3.0,1.0,94035.0,224720.0,0.8236475922639713,1.0,0.0,0.0,0.0,high_bureau_utilization
120640,0,84052.0,72201.0,1914.0,48,0.1234,-13463,-5040,Salaried,Cash loan,Mortgage,debt_consolidation,0.72,0.7758,0.8729,9.0,1,1.0,2.0,37713.0,103498.0,0.36438385282807395,1.0,0.0,0.0,2.0,prime_stable_low_leverage
120641,1,65420.0,1522020.0,10965.0,300,0.0721,-18084,-10740,Contract,Mortgage,Own,working_capital,0.808,0.685,0.6896,,1,2.0,3.0,121935.0,195991.0,0.6221459148634376,0.0,0.0,0.0,1.0,low_income_high_annuity_burden
120642,0,164529.0,2307544.0,23926.0,240,0.1107,-13732,-4830,Salaried,Mortgage,Rent,medical,0.6442,0.674,0.8772,,0,,,,,,,,,,thin_file_new_to_credit
120643,0,68447.0,478281.0,7218.0,120,0.1327,-14502,-5370,Salaried,Mortgage,Family,debt_consolidation,0.5961,0.6657,0.6675,5.0,1,1.0,2.0,179939.0,588979.0,0.305510043651811,1.0,1.0,0.0,0.0,recent_delinquency
120644,0,216180.0,1565785.0,79822.0,24,0.2017,-18763,-8370,Salaried,Auto loan,Family,medical,0.7102,0.7792,0.7554,,1,1.0,0.0,83913.0,270191.0,0.31056918994341043,0.0,0.0,0.0,3.0,good_income_high_credit_amount
120645,0,216365.0,572498.0,13312.0,60,0.1397,-18124,-9240,Salaried,Auto loan,Own,working_capital,0.4724,0.5538,0.4669,,1,4.0,2.0,132069.0,214664.0,0.615235903551597,0.0,0.0,0.0,2.0,prime_stable_low_leverage
120646,0,314669.0,298697.0,26489.0,12,0.1165,-21555,-15180,Salaried,Cash loan,Rent,education,0.8384,0.7383,0.8658,,1,3.0,4.0,174803.0,514380.0,0.33983241961196003,0.0,0.0,0.0,1.0,prime_stable_low_leverage
120647,0,69338.0,85279.0,4224.0,24,0.1719,-13916,-3000,Salaried,Cash loan,Mortgage,home_improvement,0.5682,0.5632,0.4235,,1,1.0,0.0,81737.0,162561.0,0.5028081766229292,0.0,0.0,0.0,3.0,multiple_recent_inquiries
120648,0,83098.0,427010.0,3053.0,180,0.035,-17468,-11970,Unemployed,Mortgage,Rent,debt_consolidation,0.467,0.4323,0.6021,,0,,,,,,,,,,thin_file_new_to_credit
120649,0,104596.0,274112.0,7460.0,48,0.1378,-14250,-5640,Salaried,Cash loan,Rent,debt_consolidation,0.4857,0.5071,0.6125,32.0,1,5.0,2.0,234591.0,725932.0,0.849956813147832,0.0,0.0,1.0,1.0,high_bureau_utilization
120650,0,107554.0,91622.0,2130.0,60,0.1396,-16217,-8070,Self-employed,Auto loan,Rent,home_improvement,0.7944,0.8057,0.6776,,0,,,,,,,,,,prime_stable_low_leverage
120651,0,40418.0,34867.0,1762.0,24,0.1928,-10826,-360,Contract,Credit card,Rent,other,0.7005,0.7092,0.7292,,1,0.0,5.0,0.0,11172.0,0.0,0.0,0.0,0.0,0.0,young_short_employment
120652,0,67322.0,144737.0,3507.0,72,0.2048,-15632,-7440,Self-employed,Credit card,Rent,debt_consolidation,0.8205,0.9684,0.7501,,1,2.0,3.0,188010.0,582131.0,0.32296854144513865,0.0,0.0,0.0,2.0,self_employed_income_volatility
120653,0,81551.0,156567.0,3277.0,60,0.0935,-12830,-3480,Self-employed,Cash loan,Family,education,0.3978,0.5074,0.376,4.0,1,2.0,2.0,33124.0,110387.0,0.3000715663982172,2.0,2.0,0.0,0.0,recent_delinquency
120654,0,64984.0,1146233.0,12175.0,180,0.098,-11579,-4620,Self-employed,Mortgage,Rent,vehicle,0.8382,0.7699,0.8758,30.0,1,2.0,1.0,102052.0,395484.0,0.2580433089581374,1.0,1.0,0.0,1.0,mortgage_like_secured_low_risk
120655,0,64788.0,35007.0,1307.0,36,0.2032,-16007,-7260,Self-employed,Credit card,Rent,home_improvement,0.6269,0.7007,0.8009,,0,,,,,,,,,,thin_file_new_to_credit
120656,0,100544.0,733151.0,15652.0,72,0.1537,-12360,-5280,Salaried,Cash loan,Rent,home_improvement,0.5329,0.5226,0.4626,,1,0.0,2.0,0.0,21091.0,0.0,0.0,0.0,0.0,0.0,good_income_high_credit_amount
120657,0,171971.0,231979.0,11528.0,24,0.1752,-11074,-270,Pensioner,Cash loan,Rent,working_capital,0.6596,0.6528,0.4213,,0,,,,,,,,,,prime_stable_low_leverage
120658,0,428893.0,1644060.0,44133.0,60,0.2063,-7938,0,Contract,Cash loan,Rent,debt_consolidation,0.2967,0.3436,0.3047,63.0,1,3.0,2.0,182070.0,243461.0,1.1791993478512939,1.0,0.0,0.0,2.0,high_bureau_utilization
120659,0,117847.0,958587.0,6654.0,240,0.0561,-20538,-12960,Self-employed,Mortgage,Mortgage,debt_consolidation,0.5854,0.5805,0.4458,,1,3.0,1.0,98133.0,292332.0,0.8503952420085483,0.0,0.0,0.0,1.0,high_bureau_utilization
120660,0,243578.0,978107.0,35165.0,36,0.176,-21648,-12360,Salaried,Cash loan,Rent,medical,0.9211,0.9201,0.9424,,1,1.0,5.0,194373.0,588853.0,0.33008747514235304,0.0,0.0,0.0,1.0,good_income_high_credit_amount
120661,0,206308.0,988441.0,12713.0,120,0.0936,-21167,-12600,Self-employed,Mortgage,Family,debt_consolidation,0.6722,0.4389,0.5195,,1,2.0,0.0,28242.0,100757.0,0.2802981430570581,0.0,0.0,0.0,2.0,prime_stable_low_leverage
120662,0,105664.0,123994.0,11038.0,12,0.1237,-20427,-10350,Salaried,Cash loan,Rent,home_improvement,0.99,,0.99,,1,1.0,4.0,32877.0,80520.0,0.40830849478390463,0.0,0.0,0.0,1.0,prime_stable_low_leverage
120663,0,92823.0,171729.0,3935.0,72,0.1819,-13891,-6360,Salaried,Cash loan,Own,debt_consolidation,0.819,0.8249,0.7442,,1,0.0,2.0,0.0,15668.0,0.0,0.0,0.0,0.0,2.0,prime_stable_low_leverage
120664,0,207233.0,246980.0,4949.0,60,0.075,-17737,-9690,Pensioner,Cash loan,Mortgage,other,0.6935,0.6075,0.5637,1.0,1,1.0,4.0,15005.0,42390.0,0.35397499410238265,4.0,1.0,0.0,1.0,recent_delinquency
120665,0,194135.0,339678.0,11377.0,36,0.1258,-13958,-4740,Salaried,Auto loan,Own,home_improvement,0.7964,0.6222,0.7453,48.0,1,2.0,3.0,160280.0,197035.0,0.813459537645596,1.0,0.0,0.0,5.0,multiple_recent_inquiries
120666,0,52068.0,96817.0,2971.0,48,0.2048,-8227,-180,Unemployed,Cash loan,Own,debt_consolidation,0.5499,0.5963,0.5395,,1,1.0,4.0,27702.0,101683.0,0.27243492029149413,0.0,0.0,0.0,2.0,young_short_employment
120667,1,206912.0,900877.0,23428.0,48,0.1133,-7769,0,Salaried,Cash loan,Mortgage,working_capital,0.3357,0.2891,0.2937,1.0,1,2.0,3.0,703620.0,2019522.0,0.3484091780134111,1.0,0.0,0.0,0.0,recent_delinquency
120668,0,54038.0,106187.0,3876.0,36,0.187,-11714,-4560,Self-employed,Cash loan,Rent,debt_consolidation,0.8891,0.6891,0.8469,9.0,1,0.0,7.0,0.0,10000.0,0.0,0.0,1.0,0.0,1.0,self_employed_income_volatility
120669,0,194855.0,2579183.0,36940.0,120,0.1196,-25637,-16200,Self-employed,Mortgage,Rent,home_improvement,0.6308,0.5143,0.5024,,1,1.0,4.0,37099.0,84495.0,0.4390674004378957,0.0,0.0,0.0,1.0,self_employed_income_volatility
120670,0,110051.0,151078.0,5518.0,36,0.1874,-13873,-3840,Salaried,Cash loan,Rent,debt_consolidation,0.41,0.3374,0.4154,,1,1.0,2.0,18175.0,74118.0,0.24521708626784317,0.0,0.0,0.0,2.0,low_income_high_annuity_burden
120671,0,148053.0,312483.0,14949.0,24,0.1363,-9465,-510,Contract,Cash loan,Rent,home_improvement,0.6464,0.6319,0.6543,,1,0.0,1.0,0.0,26568.0,0.0,0.0,0.0,0.0,0.0,young_short_employment
120672,0,69493.0,120723.0,10899.0,12,0.1506,-8988,-420,Contract,Cash loan,Rent,education,0.7448,0.8257,0.8895,,1,2.0,2.0,66739.0,102543.0,0.6508391601572023,0.0,0.0,0.0,1.0,young_short_employment
120673,0,301832.0,666034.0,32433.0,24,0.1544,-14029,-5640,Pensioner,Cash loan,Rent,working_capital,,,,,1,0.0,0.0,0.0,130429.0,0.0,0.0,0.0,0.0,5.0,missing_external_score
120674,0,93691.0,75225.0,3985.0,24,0.2419,-21104,-14280,Pensioner,Credit card,Family,other,0.1921,0.2744,0.3488,18.0,1,1.0,3.0,17708.0,71398.0,0.2480181517689571,0.0,0.0,2.0,0.0,previous_default_history
120675,0,248372.0,456753.0,41672.0,12,0.1707,-10004,-1380,Self-employed,Cash loan,Own,education,0.8318,0.6857,0.7876,38.0,1,0.0,3.0,0.0,35186.0,0.0,1.0,0.0,0.0,0.0,self_employed_income_volatility
120676,0,32556.0,733119.0,7765.0,240,0.1139,-10580,-390,Contract,Mortgage,Mortgage,medical,0.5963,0.6988,0.8007,,1,0.0,2.0,0.0,42835.0,0.0,0.0,0.0,0.0,2.0,young_short_employment
120677,0,219431.0,684928.0,15249.0,72,0.1703,-19964,-9840,Salaried,Credit card,Own,working_capital,0.9649,0.986,0.8405,,1,1.0,0.0,164695.0,346050.0,0.4759283340557723,0.0,0.0,0.0,1.0,prime_stable_low_leverage
120678,0,77924.0,136242.0,6423.0,24,0.1215,-9577,-270,Contract,Cash loan,Rent,home_improvement,0.5586,0.5292,,,1,1.0,5.0,25504.0,136476.0,0.186875348046543,0.0,0.0,0.0,1.0,young_short_employment
120679,0,228627.0,1538696.0,29683.0,72,0.115,-11788,-2790,Salaried,Cash loan,Rent,debt_consolidation,0.8151,0.742,0.7442,,1,2.0,2.0,195782.0,253767.0,0.7715029929029386,0.0,0.0,0.0,1.0,good_income_high_credit_amount
120680,0,196671.0,471372.0,42273.0,12,0.1378,-9916,-510,Salaried,Auto loan,Family,debt_consolidation,0.4121,0.4454,0.4549,,0,,,,,,,,,,young_short_employment
120681,1,97630.0,804215.0,72844.0,12,0.1568,-20538,-11310,Self-employed,Auto loan,Rent,working_capital,0.6593,,0.7457,,1,0.0,1.0,0.0,32321.0,0.0,0.0,0.0,0.0,0.0,good_income_high_credit_amount
120682,0,52339.0,107039.0,2532.0,72,0.1949,-16687,-8460,Salaried,Cash loan,Own,working_capital,0.5723,0.554,0.6253,79.0,1,2.0,2.0,555647.0,1704057.0,0.32607301281588585,0.0,0.0,1.0,0.0,previous_default_history
120683,0,81766.0,200870.0,4049.0,72,0.1315,-21375,-13230,Pensioner,Auto loan,Family,working_capital,0.6611,0.6813,0.6775,,1,3.0,1.0,254287.0,382305.0,0.6651417062293196,0.0,0.0,0.0,1.0,good_income_high_credit_amount
120684,0,198785.0,650034.0,57279.0,12,0.1043,-14231,-5250,Contract,Auto loan,Family,working_capital,0.6945,0.7867,0.6734,58.0,1,3.0,0.0,80986.0,219124.0,0.8864577141733946,1.0,0.0,0.0,2.0,high_bureau_utilization
120685,0,95302.0,1028590.0,7820.0,240,0.0675,-17788,-11220,Salaried,Mortgage,Mortgage,vehicle,0.4063,0.4527,0.4779,,1,0.0,7.0,0.0,63295.0,0.0,0.0,0.0,0.0,0.0,prime_stable_low_leverage
120686,0,124750.0,120069.0,4355.0,36,0.1823,-17721,-9630,Salaried,Cash loan,Mortgage,debt_consolidation,0.1379,0.0584,,,0,,,,,,,,,,thin_file_new_to_credit
120687,0,124199.0,540115.0,27724.0,24,0.2089,-12565,-4620,Salaried,Credit card,Rent,home_improvement,,,,,1,0.0,1.0,0.0,54466.0,0.0,0.0,0.0,0.0,1.0,missing_external_score
120688,0,147084.0,284224.0,14097.0,24,0.1732,-10374,-2340,Salaried,Cash loan,Own,debt_consolidation,0.9403,0.873,0.8285,,0,,,,,,,,,,thin_file_new_to_credit
120689,0,94278.0,68377.0,2091.0,48,0.2027,-13077,-4980,Salaried,Credit card,Own,debt_consolidation,0.8711,0.7978,0.8045,39.0,1,3.0,2.0,74064.0,220200.0,0.3363487738419619,2.0,0.0,0.0,0.0,prime_stable_low_leverage
120690,0,86522.0,813344.0,8539.0,180,0.0959,-24095,-15540,Salaried,Mortgage,Rent,medical,0.6313,0.4694,0.5264,,1,2.0,2.0,127731.0,365790.0,1.1231448026408368,0.0,0.0,0.0,1.0,high_bureau_utilization
120691,0,205254.0,154559.0,7942.0,24,0.21,-25300,-16200,Salaried,Credit card,Family,home_improvement,0.3378,0.4345,0.2993,,1,2.0,2.0,117204.0,247565.0,0.4734271807404116,0.0,0.0,0.0,1.0,low_income_high_annuity_burden
120692,0,561663.0,1116020.0,24412.0,72,0.1633,-18911,-8610,Self-employed,Auto loan,Rent,other,0.7313,0.7502,0.7974,42.0,1,3.0,4.0,476736.0,695212.0,0.685741903189243,0.0,1.0,0.0,0.0,prime_stable_low_leverage
